cdc,scrip,value
297932372050,MEBL,2480450.0
842462206407,HBL,230375.0
799833897787,HBL,455335.0
962703209149,SYS,454140.0
014695145618,ENGRO,67760.0
465050619549,FFC,1546160.0
872867768579,FFC,18566020.0
234997964307,FFC,551100.0
948697417589,LUCK,641550.0
442552391657,PPL,3105795.0
527700204308,PSO,1797480.0
895551064911,LUCK,45050200.0
311421769879,PPL,16675575.0
663009875872,LUCK,273650.0
145822816570,FFC,21112300.0
918793086385,ENGRO,1261960.0
624886973666,SYS,409480.0
582345072882,MEBL,28163130.0
540923000199,PPL,126735.0
035785676843,LUCK,10600850.0
845050884259,HBL,7335520.0
128027133630,MEBL,1839200.0
119070880161,FFC,1367850.0
482582461625,OGDC,22693800.0
509232624296,SYS,15668700.0
781730093561,FFC,2345310.0
591392919234,HBL,166060.0
326979101631,PPL,9135.0
620696082413,LUCK,8567650.0
472498646948,FFC,5608240.0
313243743983,ENGRO,3831800.0
997099989754,SYS,18006680.0
793368566630,FFC,10468370.0
588197679609,FFC,160050.0
538166886756,MARI,25819100.0
570853599855,MEBL,13753340.0
208533805033,SYS,4789060.0
578015536451,ENGRO,5488840.0
682213364572,LUCK,57625100.0
600196973717,LUCK,2054000.0
807282099280,SYS,1164640.0
899761865849,MEBL,1660030.0
050616086618,PPL,15146355.0
708168691309,FFC,508200.0
967699791349,ENGRO,738080.0
243999104713,HBL,2603095.0
976323215293,MEBL,972420.0
534871892195,MARI,23216100.0
615468739283,SYS,17248040.0
920716273801,ENGRO,805280.0
220235977636,SYS,657140.0
945965424706,ENGRO,6297200.0
565822592260,HBL,12606785.0
879490241423,LUCK,1055600.0
217960508412,LUCK,14370850.0
648702365992,SYS,105710220.0
765945193590,LUCK,843700.0
055567293885,HBL,2270405.0
256724093139,FFC,59840.0
562843660492,OGDC,10454520.0
305461293451,MEBL,1071410.0
032612830942,OGDC,153000.0
083485407148,SYS,226200.0
205859238922,FFC,137830.0
627069987180,ENGRO,788480.0
708029234341,LUCK,1667900.0
912194551028,ENGRO,4075400.0
670508286137,HBL,12866990.0
295398353125,HBL,1803100.0
432390099719,ENGRO,32497360.0
754385435422,FFC,248270.0
706373896345,MARI,29818600.0
774150148549,MEBL,14089450.0
950973077959,OGDC,12438240.0
744405471807,HBL,742425.0
694212238450,FFC,149380.0
834025719172,FFC,54780.0
979317296408,PSO,151020.0
139279680767,PSO,3374460.0
541579143906,PPL,18980955.0
065525186384,PSO,151560.0
704799734118,MARI,210900.0
584436952970,PPL,12556950.0
606275813165,OGDC,867360.0
251958346323,PPL,2687370.0
069760548621,OGDC,1346640.0
296470841469,PSO,433440.0
503265031351,MARI,575700.0
687132916467,MARI,12116300.0
156582830084,LUCK,82602000.0
788667319456,ENGRO,42079240.0
761125207627,HBL,13927285.0
399002155683,MARI,1107700.0
465539062036,PPL,11649225.0
285674629353,ENGRO,5459720.0
707171278614,ENGRO,4900280.0
891377810151,PSO,223920.0
518576804875,HBL,956935.0
217242584938,HBL,15470845.0
013197982308,SYS,3338480.0
608459952326,PSO,315540.0
642515436200,ENGRO,42810880.0
303042615829,SYS,897840.0
791230646076,SYS,13188040.0
438068382549,SYS,5370800.0
623570358859,LUCK,1618500.0
761722239781,OGDC,2163960.0
758142340583,ENGRO,2310840.0
424562179417,PPL,2751420.0
512960916391,MARI,46280200.0
246456220664,SYS,977300.0
832456286486,HBL,4427190.0
884426150594,OGDC,1355160.0
162084876596,ENGRO,12772480.0
020943049837,LUCK,11557650.0
841049833353,MARI,775200.0
260301258002,ENGRO,6865600.0
870322434674,LUCK,82683900.0
800061680064,MEBL,768170.0
171717392193,FFC,2142580.0
660471742285,PSO,1562940.0
444831619719,PSO,2971080.0
009281144573,MARI,13980200.0
878046925643,MARI,323735300.0
235986368525,MEBL,29160630.0
781368055495,OGDC,118680.0
993512526740,HBL,187625.0
436564769934,PSO,3047940.0
252295936099,SYS,12660240.0
157247568308,HBL,1390230.0
924717084397,ENGRO,4450320.0
169145284850,FFC,17227760.0
335740626895,PPL,2401140.0
650998585683,HBL,4961185.0
446054350599,LUCK,36842650.0
460458141191,SYS,888560.0
554624364532,LUCK,17519450.0
015765755455,MEBL,381330.0
804672245183,OGDC,5878800.0
421060199939,PPL,153720.0
962450022100,SYS,88661120.0
115539460912,PSO,439380.0
242250363965,LUCK,1861600.0
150560476366,MARI,303992400.0
051332605292,ENGRO,14280.0
777240379734,PSO,17590500.0
808637696698,FFC,1279190.0
671510504085,FFC,48400.0
281547943777,MEBL,479940.0
552627274675,HBL,2100640.0
449409070316,SYS,849700.0
600511480885,MARI,56485100.0
766647454298,MARI,5498600.0
232509049948,LUCK,5993000.0
458704662874,SYS,87962220.0
250046979978,SYS,37844420.0
925353108593,LUCK,105314300.0
728794058239,ENGRO,2124920.0
576509779573,HBL,175655.0
226903346796,MARI,38596600.0
530183530475,SYS,12779140.0
205038824767,MARI,67860400.0
127321137706,SYS,1030660.0
998755838284,MARI,14079000.0
660809802174,SYS,11989180.0
290136965353,MEBL,165680.0
553004474925,PSO,21811500.0
659250772557,OGDC,1984440.0
059865008955,LUCK,17096300.0
036592504351,MEBL,12540.0
486233266290,PPL,1656270.0
145988196828,PPL,227220.0
984916832350,HBL,2234305.0
995643612706,PSO,27533880.0
528250414716,MEBL,22269710.0
004324166616,SYS,5207240.0
167266035459,PSO,24200100.0
078293494109,FFC,1699940.0
309000922199,PSO,16526160.0
382191566093,MEBL,916370.0
221072620194,PSO,743760.0
299399143656,PPL,3025680.0
290056895946,PPL,11016390.0
394607772365,PPL,1364580.0
566717357514,FFC,1636910.0
143034098606,PSO,18173700.0
629264166453,LUCK,74984000.0
435187845116,ENGRO,26708080.0
422628330904,HBL,244625.0
336335920963,PSO,12060.0
609615304442,LUCK,820950.0
130583370888,PSO,1449180.0
742654872015,PSO,79380.0
503439313698,PPL,1508220.0
630892801377,ENGRO,40113080.0
344664098105,SYS,81153600.0
497290948168,FFC,2774860.0
235275622219,MARI,16321000.0
497429202095,LUCK,18190900.0
241340763099,MEBL,11218360.0
260098571414,PPL,15202740.0
415918477522,PPL,191940.0
054469821864,LUCK,1411800.0
486146475303,HBL,15288730.0
372814889231,MARI,56849900.0
749560539376,ENGRO,7262920.0
006047424429,OGDC,16825440.0
417853003047,LUCK,11131900.0
529573451566,HBL,4962705.0
822063935449,HBL,28595.0
101844190373,PSO,2246220.0
848912167044,LUCK,176800.0
409791111567,PSO,116100.0
873252156172,OGDC,61440.0
506876848773,LUCK,20686250.0
368179610985,MEBL,15889510.0
000016179892,HBL,113905.0
650183782854,MARI,1227400.0
471444182994,FFC,455180.0
554117762065,SYS,3112280.0
279653329424,ENGRO,5716480.0
053213502614,MARI,3507400.0
746921125771,PSO,540000.0
609656408980,PSO,39960.0
812877290592,SYS,3210880.0
451106378903,LUCK,8396700.0
177485136176,ENGRO,30800.0
723351501258,PSO,833580.0
944667687402,HBL,1625165.0
277707149312,MEBL,629090.0
614461349835,PPL,12928545.0
541802961939,OGDC,92520.0
744048376162,ENGRO,41981240.0
406467237210,ENGRO,1524600.0
605020313617,LUCK,88900500.0
897480764826,MARI,15124000.0
376209500607,MARI,159600.0
323018552952,LUCK,123500.0
621396151700,LUCK,9518600.0
205561368206,SYS,51943060.0
425119406769,MARI,44931200.0
333190785216,PSO,391500.0
142774273584,PPL,2368065.0
315685338200,ENGRO,3389120.0
774565591662,PPL,2729790.0
246258435836,SYS,358440.0
764740422942,PPL,294840.0
230708309180,OGDC,3421560.0
891941936702,PSO,507600.0
317711580841,ENGRO,7830200.0
386536670133,PPL,179550.0
187837179635,FFC,665610.0
841211159683,MEBL,5680620.0
975572091556,SYS,70760.0
806135365601,SYS,466900.0
225383209301,PSO,236880.0
781739678031,ENGRO,5836880.0
680983804112,PPL,2514855.0
180013382031,MEBL,507110.0
282828483113,ENGRO,1553160.0
222101662093,PPL,48300.0
237206265033,OGDC,16513560.0
916778667941,ENGRO,581840.0
733381830944,HBL,14301585.0
514141652373,PPL,20415465.0
779656386951,PSO,13235940.0
593768359607,PPL,3717525.0
030611654093,FFC,3534520.0
935222507749,SYS,10253240.0
235955550959,SYS,10841360.0
407915877692,LUCK,14664000.0
451841773235,MARI,360177300.0
702316825993,ENGRO,3741360.0
982104276205,FFC,18038240.0
807135377284,FFC,9721470.0
650307708754,ENGRO,32604040.0
579759462385,MARI,326154000.0
792168640048,ENGRO,380240.0
277232701850,LUCK,735150.0
154270538773,OGDC,185400.0
944555312903,OGDC,16485360.0
540262603657,MARI,310165500.0
072347880741,PPL,199500.0
390862274176,OGDC,207480.0
918932514389,PSO,2912400.0
971739401213,HBL,279015.0
126831664150,MARI,275444900.0
467682202827,HBL,229425.0
779776043715,PPL,2752680.0
457122176086,ENGRO,8060360.0
276452713466,LUCK,12079600.0
721206994590,MARI,3564400.0
072577190486,HBL,27075.0
026805946740,FFC,203720.0
213528655086,SYS,23963280.0
291565094922,ENGRO,21794640.0
313539614675,SYS,731380.0
692482661902,SYS,12223500.0
633050844956,PPL,1690920.0
129373349146,MEBL,5641290.0
904449189940,SYS,2082200.0
782919951138,ENGRO,7282240.0
257128302870,OGDC,95400.0
953794526207,PPL,198975.0
978196500754,FFC,407330.0
180869693423,FFC,2150720.0
006466923738,PSO,4086360.0
468597706880,OGDC,2731560.0
387507075150,PSO,3723120.0
420758023518,ENGRO,23988720.0
505350842400,PPL,5809755.0
982426577113,MEBL,149340.0
655454162313,PSO,2285820.0
746685434420,MEBL,20402960.0
702400355769,FFC,90420.0
753519224611,PSO,10247760.0
597404102560,SYS,17964340.0
753104248059,LUCK,38029550.0
174145121970,PPL,210000.0
268414825680,PPL,1476615.0
008702154524,LUCK,1589250.0
804152346438,MARI,64715900.0
611556164370,PPL,19895085.0
686666932268,MEBL,487350.0
046546121612,HBL,182685.0
968770638734,MEBL,622820.0
061780353893,PPL,2962470.0
904411618526,LUCK,1838850.0
189359327384,OGDC,123840.0
329344927387,PPL,1135890.0
058850232840,ENGRO,4666760.0
598261786691,PSO,5266260.0
828403960310,MARI,104120000.0
182748029316,MEBL,1739830.0
171229928356,LUCK,414700.0
976905122363,LUCK,109955300.0
215169598434,PPL,11939655.0
896347249417,PPL,1855350.0
700694022393,PPL,11429880.0
815507304662,ENGRO,271040.0
649458611794,MEBL,3401950.0
572545049899,SYS,283040.0
180727941482,PPL,14647395.0
298187896348,MEBL,4041300.0
951478073627,MARI,37458500.0
707037558572,SYS,7751700.0
021248375865,MARI,4649300.0
119179333488,FFC,1464100.0
846646744267,ENGRO,799120.0
243216101348,FFC,17277920.0
343252353506,ENGRO,55621720.0
603357634003,LUCK,563550.0
688963219238,FFC,11911350.0
116014587818,LUCK,16585400.0
975694279770,OGDC,2444040.0
846450001940,FFC,118360.0
732416837433,HBL,2014760.0
415906750652,PSO,3580020.0
966353532062,PPL,748755.0
716785485441,FFC,152460.0
401536756210,ENGRO,764680.0
207194520363,PPL,313005.0
091155660142,ENGRO,3309880.0
184260163673,LUCK,78241800.0
477916667024,MARI,9509500.0
940800884898,OGDC,2596080.0
866567858955,MEBL,3806270.0
791996664602,ENGRO,764400.0
130052114554,MEBL,5064070.0
356945128019,MARI,4147700.0
489041320377,SYS,50079520.0
229383657429,SYS,28793520.0
991718855545,LUCK,4283500.0
056767520000,MEBL,103550.0
483105426152,MEBL,5307080.0
810455217535,LUCK,739700.0
812690076174,HBL,119415.0
904668077579,FFC,45100.0
292709383638,LUCK,28137200.0
379922114080,ENGRO,10435880.0
175855810532,HBL,375820.0
829264977279,LUCK,1795950.0
405341877108,SYS,37138560.0
707495341998,OGDC,209640.0
586045032328,SYS,48124920.0
683872785650,MARI,4362400.0
216159001865,PPL,159915.0
441931309739,MARI,8871100.0
027240821319,ENGRO,48415920.0
391771101365,HBL,232845.0
346583648196,MARI,114267900.0
563524031960,HBL,136895.0
777942493228,LUCK,594750.0
631857762959,MEBL,352830.0
943516314572,ENGRO,715680.0
497449162445,MARI,319407100.0
617908574028,PSO,2225160.0
110527360693,HBL,14562075.0
934658582273,MARI,18103200.0
456034278651,OGDC,70080.0
158226981445,FFC,2035550.0
875354473752,SYS,14120100.0
726679792477,PSO,27096840.0
872307832599,LUCK,15516800.0
387108922377,PSO,1253160.0
276924302294,PPL,7782915.0
826524435277,PPL,166110.0
932573036157,PSO,21233160.0
824653361217,PPL,254730.0
323200936440,SYS,16046280.0
152041203088,MARI,769500.0
387572205002,SYS,8426820.0
542663396441,PSO,15252300.0
402313359053,MEBL,2153080.0
956540222792,ENGRO,3379320.0
584756243937,ENGRO,43874040.0
032130847266,FFC,260700.0
445897562472,ENGRO,1196440.0
721955347450,MARI,50940900.0
642660543178,ENGRO,6982640.0
728714342485,PSO,4718160.0
860182894786,HBL,206530.0
712595775552,PPL,10156755.0
274372503858,PPL,3049200.0
394337806826,PSO,21364560.0
261984185105,MEBL,1856870.0
868109843994,MARI,4354800.0
452153312280,MARI,13453900.0
862971271680,MARI,55271000.0
282861915583,LUCK,8461700.0
910574693562,SYS,722680.0
712732747042,PPL,20374830.0
071860754840,SYS,179800.0
540212025418,OGDC,2742120.0
874749037118,PPL,1903545.0
534170979525,ENGRO,87920.0
463971909838,PPL,2122260.0
189987228998,LUCK,1903200.0
249709515471,PPL,94395.0
154576631138,ENGRO,32760.0
044262880061,OGDC,19888800.0
777772406764,HBL,235410.0
894531097938,MARI,3484600.0
686199916625,HBL,2986420.0
152289826766,SYS,8298640.0
795084734546,FFC,19610690.0
481951162956,ENGRO,2626960.0
165948992626,PSO,23200920.0
026265514247,FFC,89210.0
887011997286,PPL,2678760.0
103005947956,OGDC,2425560.0
981807473733,ENGRO,692440.0
247275123055,SYS,8287620.0
754178472528,LUCK,3417700.0
895249784623,FFC,1009250.0
647830485676,PSO,8708400.0
347312103167,SYS,3857000.0
921302165763,PSO,1383840.0
562991124881,HBL,574180.0
877588501356,PPL,7177275.0
069879986908,LUCK,17269850.0
491846830288,PPL,130620.0
298320118738,FFC,3194180.0
601387234553,FFC,165110.0
956558929090,LUCK,955500.0
494153632908,LUCK,3050450.0
267697466187,PPL,545895.0
852200314508,ENGRO,40400360.0
738699978155,FFC,114950.0
778672746754,MEBL,2919350.0
600478560221,PPL,2617860.0
634548974223,PSO,33495300.0
199363603945,PPL,307860.0
082010254585,SYS,1416940.0
575705477104,PPL,8949045.0
868760849644,FFC,607090.0
718591498004,MEBL,2866150.0
625709382573,HBL,847685.0
460611418509,MEBL,4387670.0
723381163678,LUCK,1916850.0
483843880451,PPL,2412165.0
060857083957,MEBL,1833690.0
929292455613,SYS,16295680.0
776750918874,HBL,198740.0
180151856942,FFC,3034790.0
627000953730,PPL,1322790.0
639705647789,OGDC,4059720.0
242025629354,SYS,480240.0
569087618063,ENGRO,5860960.0
565558534669,HBL,18566420.0
495951043233,FFC,2153360.0
760120245260,LUCK,121228250.0
649685524361,LUCK,338650.0
184601528677,ENGRO,8307880.0
194498558826,MARI,122918600.0
115031951259,SYS,195460.0
514634453797,ENGRO,161560.0
500147070974,ENGRO,6856640.0
133606038016,ENGRO,7108080.0
207363358090,OGDC,5862840.0
826314210883,ENGRO,792680.0
049208159924,ENGRO,14399280.0
741046993468,HBL,445930.0
753887953142,ENGRO,5062400.0
840615278623,PSO,4926060.0
129133656846,FFC,2346190.0
404219991004,FFC,3089460.0
439142230836,PSO,17418420.0
900037674930,LUCK,302900.0
679106323051,ENGRO,395360.0
547540404917,MARI,537700.0
959900947217,LUCK,990600.0
469678787507,PPL,2407440.0
326803572907,SYS,14828860.0
030230808065,OGDC,161880.0
277243662632,LUCK,14641250.0
625942983740,PSO,4578840.0
037595452470,LUCK,1510600.0
542390712544,ENGRO,471800.0
522872200907,OGDC,18217080.0
306132023213,LUCK,67712450.0
298082795362,PPL,2852955.0
324358471846,FFC,11485760.0
480922003648,OGDC,126600.0
629904219194,LUCK,41312700.0
465644747019,MARI,41091300.0
433518691191,OGDC,685560.0
684681921569,MARI,1105800.0
196651800641,FFC,3891140.0
714283619553,LUCK,66097200.0
474584681977,ENGRO,229880.0
048104023624,PSO,11725920.0
709493883702,PPL,2036895.0
368952410903,MARI,3788600.0
878350726669,MARI,4172400.0
159744122506,HBL,9417160.0
957588576299,SYS,84436400.0
969128555815,MARI,113732100.0
560294200912,MARI,37608600.0
908636835029,SYS,17398840.0
384295237178,MEBL,131670.0
176657881220,PSO,102240.0
748274392431,OGDC,14645880.0
551152733576,HBL,1677415.0
558044475628,MEBL,34401780.0
238772168173,HBL,2815990.0
605996186657,PSO,5222520.0
423721010284,OGDC,267840.0
915870834831,ENGRO,671160.0
234522670430,OGDC,248160.0
684809846983,ENGRO,7562800.0
449424387585,OGDC,2797440.0
135829723501,MARI,303709300.0
657108374301,FFC,9398620.0
743551473220,PSO,3997440.0
960601758715,SYS,73230800.0
002710403855,MEBL,4122430.0
279630169875,FFC,183150.0
891441130438,SYS,154280.0
996976527854,MARI,242280400.0
481795630339,SYS,497060.0
988695698357,SYS,79054000.0
541970948948,PSO,7661520.0
867240807372,LUCK,75669100.0
616183269879,LUCK,1004250.0
252910352846,OGDC,248640.0
296884617888,OGDC,2664960.0
475249053510,MEBL,429020.0
772790487223,PSO,8783100.0
729211410481,SYS,4052460.0
211505466101,PSO,2726280.0
745327680761,PPL,12298335.0
301647500497,SYS,12700260.0
688018271530,ENGRO,86800.0
307231728567,HBL,1217330.0
714345700826,MEBL,27550.0
627472916166,HBL,9614475.0
729428146338,OGDC,34560.0
169265200851,PPL,1450260.0
224628566537,MARI,53743400.0
691840385758,PSO,444600.0
916710373466,MEBL,3491250.0
259498233725,LUCK,8256300.0
723842565882,HBL,213750.0
288151797136,LUCK,215800.0
156535675864,LUCK,29441750.0
536368564221,LUCK,17943900.0
529368591149,LUCK,1792050.0
231854755415,ENGRO,1999760.0
956375291166,MARI,163061800.0
709304540097,MARI,5625900.0
774339502368,HBL,9336030.0
240214080565,MARI,4451700.0
559083996036,MARI,14630000.0
360804086541,OGDC,236280.0
822942096835,MEBL,4722640.0
257670453927,PSO,5170860.0
162785975985,OGDC,219480.0
795343860911,MARI,7271300.0
868229055242,MARI,4153400.0
370075150607,HBL,22800.0
588272521382,SYS,506340.0
358545703213,PPL,2851905.0
583419130003,PSO,3812940.0
264122285299,SYS,14082400.0
097777541461,FFC,3157440.0
435999543206,HBL,1769660.0
382439378390,LUCK,272350.0
160343519274,ENGRO,7292320.0
812944810497,MEBL,8377670.0
120321774129,SYS,74240.0
287020658794,SYS,2416280.0
760986728128,MARI,333413900.0
947068389163,LUCK,12853100.0
680162949585,ENGRO,652960.0
756600968263,HBL,2417940.0
052229313702,PPL,4661370.0
082292575534,FFC,148940.0
251808239846,ENGRO,4329360.0
377701002854,LUCK,51603500.0
785007978748,PSO,19150920.0
782384574474,SYS,190820.0
492581329305,HBL,9690.0
079330218573,LUCK,9260550.0
791914924450,ENGRO,834680.0
948630425602,OGDC,11503920.0
663054738878,MEBL,1730710.0
523306876346,LUCK,82460300.0
426200700734,HBL,150195.0
293799093864,FFC,19652930.0
986577225912,ENGRO,18968600.0
252543167802,PSO,21789720.0
326816744259,MARI,45286500.0
726213312675,LUCK,668850.0
035123165257,SYS,465160.0
090385356496,PPL,16165380.0
838132496295,PPL,4171335.0
981684141297,OGDC,1077960.0
403566594893,PPL,2066610.0
594666765686,LUCK,15139800.0
583567661373,LUCK,61139650.0
357322121168,MARI,699200.0
046211272980,HBL,1634190.0
263455947156,OGDC,346080.0
625479441454,MARI,17561700.0
090170301029,HBL,262295.0
040414057753,OGDC,20807520.0
982387973756,PPL,1906800.0
099124763135,HBL,13895650.0
474067449524,SYS,284780.0
675464678519,HBL,8139980.0
302448116302,SYS,17848340.0
348831867874,PPL,26565.0
625765455363,HBL,924445.0
271666915338,ENGRO,4322080.0
081765919573,ENGRO,4827760.0
902572700745,ENGRO,3137960.0
052176482917,ENGRO,148400.0
666837858541,MARI,3112200.0
315348468151,HBL,2195165.0
929106963205,PPL,1248765.0
011156082845,PPL,233625.0
246917447644,HBL,2548185.0
131151914446,FFC,3186260.0
044759129275,PPL,766395.0
687343664675,SYS,35001260.0
043963353367,ENGRO,5641440.0
024148106715,LUCK,9458800.0
005998732103,FFC,9967320.0
099724909364,MARI,291363100.0
929745002239,SYS,84409140.0
362678547318,PSO,32175900.0
584969521890,PPL,281400.0
867117209058,FFC,15719440.0
830912588966,MEBL,3886260.0
711113567307,SYS,10350680.0
532029338173,MEBL,15686400.0
868172209303,ENGRO,325080.0
425266103020,PPL,1340430.0
000440640939,PSO,24112800.0
666133756722,ENGRO,5185880.0
340117195676,OGDC,11231520.0
949982062757,PSO,375660.0
740970930701,ENGRO,762720.0
907475905987,MARI,350200400.0
102748942118,FFC,3932720.0
100224563903,PPL,3037230.0
401337775152,LUCK,1389700.0
222684290478,MEBL,1896960.0
995735449084,PSO,9342360.0
255844766912,ENGRO,19371240.0
213986146128,MEBL,10901250.0
694057139680,PPL,1973055.0
016115070448,MARI,4170500.0
488456949182,OGDC,241440.0
857589195358,MEBL,521930.0
250920420972,SYS,112759540.0
438238828653,PPL,131040.0
281981887508,MEBL,17438200.0
099469383227,PSO,1747980.0
798212303721,LUCK,16511950.0
801459936749,SYS,69938140.0
774424759460,ENGRO,303520.0
434175134190,PSO,52920.0
381834571488,PPL,1935885.0
567315060310,HBL,424365.0
487503395233,LUCK,10212150.0
355989704849,PPL,14805.0
162955963050,FFC,189750.0
752290161393,ENGRO,675920.0
229597510374,PSO,4226760.0
151742030623,HBL,6971480.0
809870014637,FFC,15057680.0
706210343797,MEBL,3999690.0
688608765517,PPL,9759960.0
868772426295,SYS,733700.0
205571793434,HBL,247095.0
444609253587,FFC,2033570.0
654541947810,FFC,19278930.0
327404451767,SYS,990640.0
479426849469,FFC,222970.0
283495119407,MEBL,4210020.0
244553169890,MEBL,2397800.0
957153101852,OGDC,18148560.0
266391956422,SYS,9773000.0
479143118137,HBL,1959090.0
626032542843,PSO,226980.0
946248031451,FFC,1807850.0
078520479508,PPL,404460.0
254566828663,LUCK,1837550.0
427786815894,PSO,2201220.0
749640507401,ENGRO,4282320.0
663991826610,PPL,1869630.0
185984688328,HBL,240635.0
777386808848,MARI,313082000.0
182089695624,PPL,309435.0
456395088259,ENGRO,29120.0
431336406228,HBL,426360.0
989653798898,PPL,546945.0
901792143105,FFC,2502830.0
693710049061,PSO,1828260.0
830942506477,SYS,14653700.0
179050956371,OGDC,2958600.0
818754604433,FFC,50380.0
523895411688,OGDC,355440.0
169223418200,HBL,1012890.0
565890590818,SYS,3484640.0
091386539323,PPL,290115.0
360759805272,MEBL,1215050.0
853918363165,SYS,1668660.0
596024756914,FFC,16138650.0
635683591458,SYS,1114180.0
690775063833,ENGRO,14359240.0
693188885648,PPL,1671705.0
050656392882,ENGRO,10582320.0
309704390147,ENGRO,739760.0
094595676819,FFC,20275310.0
360122409843,FFC,319440.0
007959314724,PSO,33881400.0
249044445144,PSO,11241360.0
494857816044,PPL,1788990.0
925799711634,SYS,68948080.0
081583132744,MEBL,3455720.0
167660110297,PPL,1054515.0
879739082518,HBL,1496630.0
044051904647,MARI,69796500.0
118699273629,OGDC,21120.0
211960384624,FFC,18399480.0
099944020308,MEBL,9984120.0
245736310648,OGDC,470160.0
677422159524,PSO,1390500.0
435717045034,FFC,2860990.0
389184941660,MARI,330852700.0
226688985910,LUCK,15029950.0
946052819076,HBL,190095.0
849867091814,MARI,37048100.0
730652022203,PSO,2965500.0
251211392438,SYS,4970020.0
290713604977,PSO,319320.0
727104635995,FFC,131340.0
441243568861,ENGRO,820400.0
951145432105,LUCK,1354600.0
688038958251,FFC,1470150.0
564017087712,SYS,1594420.0
674582025079,LUCK,10644400.0
613628617649,MEBL,3321200.0
423548724258,ENGRO,3590720.0
032369448826,LUCK,691600.0
292925282777,HBL,334685.0
106483137537,FFC,141680.0
105442547094,PSO,37440.0
902559040543,OGDC,1352040.0
704713179231,SYS,115674040.0
039481029026,SYS,42502980.0
224259641233,PPL,910140.0
850983118382,SYS,5146340.0
288344887444,FFC,65120.0
867696811732,PPL,20516475.0
168932189896,HBL,2141110.0
639745742252,MEBL,4405340.0
478863000685,MEBL,362900.0
808952820225,OGDC,189000.0
788665986658,LUCK,6049550.0
583925294162,MARI,211390200.0
828177586502,FFC,184030.0
061602908828,ENGRO,48648040.0
746564886572,OGDC,2557440.0
447067270770,PPL,2680755.0
385794085592,MEBL,564870.0
148705502132,SYS,14928620.0
443287938401,SYS,9697020.0
372437504064,MEBL,439090.0
879520384227,LUCK,2962700.0
738003761303,LUCK,734500.0
928081039506,MEBL,2056940.0
736188998269,LUCK,3407300.0
029044378661,OGDC,15942840.0
132655915755,OGDC,3403560.0
970709395872,MARI,181584900.0
444474542801,PSO,3018420.0
392755201914,PSO,460800.0
786270507264,MEBL,24100170.0
189827461165,HBL,12855210.0
082385590498,FFC,245080.0
982435154031,PPL,1498770.0
001010102401,MEBL,22503790.0
121762638885,MEBL,35129290.0
786483095136,OGDC,2620560.0
780316961078,MARI,41142600.0
691644409280,LUCK,1255800.0
036460383974,PSO,3958020.0
047181063042,ENGRO,4529000.0
620584987868,PSO,539280.0
530753911022,SYS,1015000.0
546800298388,FFC,286330.0
982778595032,FFC,3460380.0
386151793063,PSO,51480.0
123417302500,OGDC,815280.0
263180551877,PSO,23627340.0
712633585506,MEBL,23180.0
824146614458,OGDC,654120.0
742361391969,HBL,244435.0
473793210724,SYS,520840.0
960179989673,PSO,19467540.0
860907679538,PSO,135360.0
552829224968,FFC,35970.0
397799176263,LUCK,1827150.0
211783678549,PSO,3657420.0
170676244080,PPL,45780.0
366812406236,SYS,2692940.0
278636793720,SYS,720360.0
563517308552,ENGRO,7057400.0
646224626403,ENGRO,2326240.0
596386225832,LUCK,11640850.0
785433562640,HBL,574655.0
994523760606,OGDC,411840.0
422160531856,ENGRO,30026080.0
534914952638,PSO,446760.0
009743924948,HBL,802180.0
209021487179,HBL,16730830.0
452561549106,PPL,7584675.0
035886462304,PSO,239220.0
480064503663,PPL,663915.0
792361740684,HBL,121695.0
273273337729,ENGRO,5604760.0
884514024133,SYS,247080.0
339727727853,MEBL,6710420.0
184794738084,ENGRO,118440.0
649187464885,MARI,177110400.0
158085186733,SYS,1114180.0
768267132382,MARI,32081500.0
893913404383,ENGRO,284760.0
049273976784,MEBL,3732170.0
400540328408,MEBL,17249720.0
627590739258,MARI,37067100.0
400441954625,MEBL,542260.0
309234708495,FFC,3192200.0
158172310337,SYS,1733620.0
364937561263,HBL,5989085.0
931017199146,FFC,12963830.0
578129049053,LUCK,417300.0
385380637947,PSO,33350220.0
496534311586,OGDC,6414600.0
837031121657,MEBL,2469240.0
724017415881,MARI,41737300.0
616013862707,PSO,4034340.0
275695067839,OGDC,19759680.0
819298342565,OGDC,6652680.0
886243184124,ENGRO,3887520.0
551861615362,PSO,28215360.0
717060007558,OGDC,4296120.0
284610448509,SYS,1264980.0
816179114119,FFC,6699000.0
575714226461,SYS,1234820.0
933536409381,PSO,2631600.0
334879355379,MEBL,3825650.0
591288470411,MEBL,4736890.0
130589153431,PSO,35329140.0
334786460814,FFC,2602820.0
099711995447,PPL,18315045.0
367512946639,MARI,55181700.0
607925775221,FFC,10522050.0
958155015635,OGDC,3873360.0
871579344806,SYS,2579840.0
786197237592,MEBL,21280.0
131061715566,OGDC,2288040.0
680224639472,ENGRO,4227440.0
712613278269,SYS,552740.0
314812419270,LUCK,1130350.0
056673074367,MEBL,531810.0
575233567923,LUCK,126144850.0
701156982690,OGDC,2493720.0
545870377354,ENGRO,34879880.0
871392157009,LUCK,116830350.0
508485192612,PSO,6603840.0
353972057017,HBL,1448560.0
442269566662,SYS,1113020.0
877025268650,FFC,232210.0
459847259419,ENGRO,7318920.0
884405082101,MEBL,10158920.0
